"Type","Source","Destination","Size (Bytes)","Alt Text","Anchor","Status Code","Status","Follow","Target","Rel","Path Type","Link Path","Link Position","Link Origin"
"Hyperlink","https://vouch-mobile-site-fz5pc.kinsta.page/coverage/idaho/","https://vouch-mobile-site-fz5pc.kinsta.page/","27934","","Home","200","OK","true","","","Root-Relative","//body/section[@class='state-hero-v2']/div[@class='container']/nav/a[1]","Navigation","HTML"
"Hyperlink","https://vouch-mobile-site-fz5pc.kinsta.page/coverage/connecticut/","https://vouch-mobile-site-fz5pc.kinsta.page/","27934","Vouch Mobile","","200","OK","true","","","Root-Relative","//body/header/div/a","Header","HTML"
"Hyperlink","https://vouch-mobile-site-fz5pc.kinsta.page/coverage/connecticut/","https://vouch-mobile-site-fz5pc.kinsta.page/","27934","","Home","200","OK","true","","","Root-Relative","//body/header/div/nav/ul/li[1]/a","Navigation","HTML"
"Hyperlink","https://vouch-mobile-site-fz5pc.kinsta.page/coverage/connecticut/","https://vouch-mobile-site-fz5pc.kinsta.page/","27934","","Home","200","OK","true","","","Root-Relative","//body/section[@class='state-hero-v2']/div[@class='container']/nav/a[1]","Navigation","HTML"
"Hyperlink","https://vouch-mobile-site-fz5pc.kinsta.page/coverage/iowa/","https://vouch-mobile-site-fz5pc.kinsta.page/","27934","Vouch Mobile","","200","OK","true","","","Root-Relative","//body/header/div/a","Header","HTML"
"Hyperlink","https://vouch-mobile-site-fz5pc.kinsta.page/coverage/iowa/","https://vouch-mobile-site-fz5pc.kinsta.page/","27934","","Home","200","OK","true","","","Root-Relative","//body/header/div/nav/ul/li[1]/a","Navigation","HTML"
"Hyperlink","https://vouch-mobile-site-fz5pc.kinsta.page/coverage/iowa/","https://vouch-mobile-site-fz5pc.kinsta.page/","27934","","Home","200","OK","true","","","Root-Relative","//body/section[@class='state-hero-v2']/div[@class='container']/nav/a[1]","Navigation","HTML"
"Hyperlink","https://vouch-mobile-site-fz5pc.kinsta.page/coverage/pennsylvania/","https://vouch-mobile-site-fz5pc.kinsta.page/","27934","Vouch Mobile","","200","OK","true","","","Root-Relative","//body/header/div/a","Header","HTML"
"Hyperlink","https://vouch-mobile-site-fz5pc.kinsta.page/coverage/pennsylvania/","https://vouch-mobile-site-fz5pc.kinsta.page/","27934","","Home","200","OK","true","","","Root-Relative","//body/header/div/nav/ul/li[1]/a","Navigation","HTML"
"Hyperlink","https://vouch-mobile-site-fz5pc.kinsta.page/coverage/pennsylvania/","https://vouch-mobile-site-fz5pc.kinsta.page/","27934","","Home","200","OK","true","","","Root-Relative","//body/section[@class='state-hero-v2']/div[@class='container']/nav/a[1]","Navigation","HTML"
"Hyperlink","https://vouch-mobile-site-fz5pc.kinsta.page/coverage/south-dakota/","https://vouch-mobile-site-fz5pc.kinsta.page/","27934","Vouch Mobile","","200","OK","true","","","Root-Relative","//body/header/div/a","Header","HTML"
"Hyperlink","https://vouch-mobile-site-fz5pc.kinsta.page/coverage/south-dakota/","https://vouch-mobile-site-fz5pc.kinsta.page/","27934","","Home","200","OK","true","","","Root-Relative","//body/header/div/nav/ul/li[1]/a","Navigation","HTML"
"Hyperlink","https://vouch-mobile-site-fz5pc.kinsta.page/coverage/south-dakota/","https://vouch-mobile-site-fz5pc.kinsta.page/","27934","","Home","200","OK","true","","","Root-Relative","//body/section[@class='state-hero-v2']/div[@class='container']/nav/a[1]","Navigation","HTML"
"Hyperlink","https://vouch-mobile-site-fz5pc.kinsta.page/coverage/north-dakota/","https://vouch-mobile-site-fz5pc.kinsta.page/","27934","Vouch Mobile","","200","OK","true","","","Root-Relative","//body/header/div/a","Header","HTML"
"Hyperlink","https://vouch-mobile-site-fz5pc.kinsta.page/coverage/north-dakota/","https://vouch-mobile-site-fz5pc.kinsta.page/","27934","","Home","200","OK","true","","","Root-Relative","//body/header/div/nav/ul/li[1]/a","Navigation","HTML"
"Hyperlink","https://vouch-mobile-site-fz5pc.kinsta.page/coverage/north-dakota/","https://vouch-mobile-site-fz5pc.kinsta.page/","27934","","Home","200","OK","true","","","Root-Relative","//body/section[@class='state-hero-v2']/div[@class='container']/nav/a[1]","Navigation","HTML"
"Hyperlink","https://vouch-mobile-site-fz5pc.kinsta.page/coverage/new-hampshire/","https://vouch-mobile-site-fz5pc.kinsta.page/","27934","Vouch Mobile","","200","OK","true","","","Root-Relative","//body/header/div/a","Header","HTML"
"Hyperlink","https://vouch-mobile-site-fz5pc.kinsta.page/coverage/new-hampshire/","https://vouch-mobile-site-fz5pc.kinsta.page/","27934","","Home","200","OK","true","","","Root-Relative","//body/header/div/nav/ul/li[1]/a","Navigation","HTML"
